Name: Construction Concrete
Type: manmade
Class: General Construction Material
Subclass: Cement Cinderblock
Particle Size: Solid
Sample No.: 0432UUUCNC
Owner: National Photographic Interpretation Center
Wavelength Range: All
Origin: Spectra obtained from the Noncoventional Exploitation FactorsData System of the National Photographic Interpretation Center.
Collection Date: N/A
Description:  Light brown, cement construction concrete cinderblock. Original ASTER Spectral Library name was jhu.becknic.manmade.construction.cement.solid.0432uuu.spectrum.txt
Measurement: Directional (10 Degree) Hemispherical Reflectance
First Column: X
Second Column: Y
X Units: Wavelength (micrometers)
Y Units:Reflectance (percent)
First X Value:  0.4200
Last X Value: 14.0000
Number of X Values: 491
Additional Information: none

 4.6600	11.1464
 4.6800	10.9380
 4.7000	11.0999
 4.7200	11.2753
 4.7400	11.3217
 4.7600	11.3886
 4.7800	11.4078
 4.8000	11.3550
 4.8200	11.1321
 4.8400	10.9714
 4.8600	10.6610
 4.8800	10.3374
 4.9000	 9.7818
 4.9200	 9.2475
 4.9400	 8.8976
 4.9600	 8.6190
 4.9800	 8.2254
 5.0000	 7.9664
 5.1000	 7.4468
 5.2000	 7.1399
 5.3000	 5.7283
 5.4000	 5.5193
 5.5000	 4.8407
 5.6000	 3.3274
 5.7000	 4.3334
 5.8000	 3.8033
 5.9000	 2.8629
 6.0000	 2.3587
 6.1000	 2.0133
 6.2000	 2.2210
 6.3000	 2.9004
 6.4000	 4.4030
 6.5000	 6.7741
 6.6000	 7.5630
 6.7000	 7.7057
 6.8000	 7.8630
 6.9000	 8.1584
 7.0000	 9.1226
 7.1000	12.0230
 7.2000	 9.7116
 7.3000	 8.4490
 7.4000	 8.4274
 7.5000	 8.4518
 7.6000	 8.3997
 7.7000	 8.5050
 7.8000	 8.3976
 7.9000	 8.3548
 8.0000	 8.4345
 8.1000	 8.4516
 8.2000	 8.4924
 8.3000	 8.1417
 8.4000	 7.9362
 8.5000	 7.7805
 8.6000	 7.3610
 8.7000	 7.7724
 8.8000	 8.0025
 8.9000	 7.9549
 9.0000	 7.6268
 9.1000	 7.2718
 9.2000	 7.0964
 9.3000	 6.9307
 9.4000	 6.5105
 9.5000	 6.1548
 9.6000	 6.0582
 9.7000	 5.9657
 9.8000	 5.7721
 9.9000	 5.6177
10.0000	 5.3675
10.1000	 5.0611
10.2000	 4.7784
10.3000	 4.5438
10.4000	 4.3778
10.5000	 4.1758
10.6000	 4.0821
10.7000	 3.9596
10.8000	 3.8147
10.9000	 3.7741
11.0000	 3.7007
11.1000	 3.5495
11.2000	 3.3764
11.3000	 2.8624
11.4000	 4.5945
11.5000	 6.6310
11.6000	 4.9434
11.7000	 4.4368
11.8000	 4.0668
11.9000	 3.9434
12.0000	 3.7492
12.1000	 3.5618
12.2000	 3.4570
12.3000	 3.4565
12.4000	 3.6938
12.5000	 3.8746
12.6000	 3.6757
12.7000	 3.6928
12.8000	 3.7827
12.9000	 3.6616
13.0000	 3.4747
13.1000	 3.3069
13.2000	 3.2652
13.3000	 3.1658
13.4000	 3.0462
13.5000	 2.9893
13.6000	 2.8950
13.7000	 2.8173
13.8000	 2.6377
13.9000	 2.4801
14.0000	 2.7281
